participant,recording,chunk,block,part,length,rater_label,confidence,nat_inf_label
JJNK,643,chunk2,FC1,2037133-2038744,1611,ads,3,A
JJNK,643,chunk2,FC1,2042359-2042512,153,ads,3,A
JJNK,643,chunk2,FC2,2062764-2063031,267,ads,3,A
JJNK,643,chunk2,FC2,2058252-2058750,498,ads,3,A
JJNK,643,chunk2,FC2,2015961-2016301,340,ads,3,A
JJNK,643,chunk2,FC2,2060656-2061514,858,ads,3,A
JJNK,643,chunk2,FA1,2016491-2017690,1199,cds,3,C
JJNK,643,chunk2,FA1,2059578-2060477,899,cds,3,C
JJNK,643,chunk2,FA1,2038595-2041422,2827,cds,3,C
JJNK,643,chunk2,FA1,2058819-2059397,578,cds,3,C
JJNK,643,chunk2,FA1,2061758-2062064,306,cds,3,C
JJNK,643,chunk2,FA1,2051075-2057866,6791,cds,3,C
JJNK,643,chunk2,FC3,2046277-2047982,1705,ads,3,A
JJNK,643,chunk2,FC3,2048629-2050525,1896,ads,3,A
JJNK,643,chunk49,MA1,28540094-28540716,622,cds,1,C
JJNK,643,chunk49,MA1,28527814-28528136,322,cds,1,C
JJNK,643,chunk49,FA1,28511024-28511880,856,cds,1,C
JJNK,643,chunk49,FA1,28543056-28544596,1540,cds,1,C
JJNK,643,chunk49,FA1,28545784-28548251,2467,cds,2,C
JJNK,643,chunk49,MC1,28548556-28549112,556,ads,2,A
JJNK,643,chunk49,MC1,28512634-28514428,1794,ads,1,A
JJNK,643,chunk49,MC1,28528958-28529816,858,ads,2,A
JJNK,643,chunk49,MC1,28536948-28538622,1674,ads,2,A
JJNK,643,chunk49,MC1,28521406-28527284,5878,ads,2,A
JJNK,643,chunk49,MC1,28518388-28521304,2916,ads,1,A
JJNK,643,chunk49,MC1,28541011-28541922,911,ads,2,A
JJNK,643,chunk13,FA1,11278211-11279081,870,cds,3,T
JJNK,643,chunk13,FA1,11300285-11302361,2076,cds,3,T
JJNK,643,chunk13,FA1,11274196-11274811,615,cds,3,T
JJNK,643,chunk13,FA1,11265718-11265957,239,cds,3,T
JJNK,643,chunk13,FA1,11291655-11293667,2012,cds,3,T
JJNK,643,chunk13,FA1,11298323-11298741,418,cds,3,T
JJNK,643,chunk13,FA1,11304991-11308381,3390,cds,3,T
JJNK,643,chunk13,FA1,11254729-11255088,359,cds,3,T
JJNK,643,chunk13,FA1,11269765-11269891,126,cds,3,T
JJNK,643,chunk13,FA1,11283035-11283520,485,cds,3,T
JJNK,643,chunk13,FA1,11257396-11258522,1126,cds,3,T
JJNK,643,chunk13,FA1,11276259-11276870,611,cds,3,T
JJNK,643,chunk13,FA1,11287535-11288031,496,cds,3,T
JJNK,643,chunk13,FA1,11272543-11272727,184,cds,3,T
JJNK,643,chunk13,FA1,11268555-11269066,511,cds,3,T
JJNK,643,chunk13,FA1,11262078-11262232,154,cds,3,T
JJNK,643,chunk13,FA1,11295510-11297961,2451,cds,3,T
JJNK,643,chunk13,FA1,11280553-11281555,1002,cds,3,T
JJNK,643,chunk13,FA1,11303857-11304153,296,cds,3,T
JJNK,643,chunk13,FA1,11267920-11268332,412,cds,3,T
JJNK,643,chunk13,FA1,11308723-11310402,1679,cds,3,T
JJNK,643,chunk13,FA1,11288834-11290778,1944,cds,3,T
JJNK,643,chunk13,FA1,11251451-11251687,236,cds,3,T
JJNK,643,chunk12,FA1,11185362-11185545,183,cds,3,T
JJNK,643,chunk12,FA1,11238441-11238778,337,cds,3,T
JJNK,643,chunk12,FA1,11190635-11190814,179,cds,3,T
JJNK,643,chunk12,FA1,11196259-11201121,4862,cds,3,T
JJNK,643,chunk12,FA1,11214913-11215151,238,cds,3,T
JJNK,643,chunk12,FA1,11234928-11235182,254,cds,3,T
JJNK,643,chunk12,FA1,11213298-11213525,227,cds,3,T
JJNK,643,chunk12,FA1,11192027-11195040,3013,cds,3,T
JJNK,643,chunk12,FA1,11220344-11221419,1075,cds,3,T
JJNK,643,chunk12,FA1,11226305-11226542,237,cds,3,T
JJNK,643,chunk12,FA1,11187494-11187753,259,cds,3,T
JJNK,643,chunk12,FA1,11223659-11224390,731,cds,3,T
JJNK,643,chunk12,FA1,11191333-11191787,454,cds,3,T
JJNK,643,chunk12,FA1,11216822-11217021,199,cds,3,T
JJNK,643,chunk12,FA1,11218445-11218608,163,cds,3,T
JJNK,643,chunk12,FA1,11202573-11205813,3240,cds,3,T
JJNK,643,chunk12,FA1,11217655-11217910,255,cds,3,T
JJNK,643,chunk12,FA1,11226953-11227191,238,cds,3,T
JJNK,643,chunk11,FA1,11137110-11138496,1386,cds,3,T
JJNK,643,chunk11,FA1,11139874-11140539,665,cds,3,T
JJNK,643,chunk11,FA1,11144222-11144635,413,cds,3,T
JJNK,643,chunk11,FA1,11170576-11171795,1219,cds,3,T
JJNK,643,chunk11,FA1,11134180-11134990,810,cds,3,T
JJNK,643,chunk11,FA1,11130100-11130710,610,cds,3,T
JJNK,643,chunk11,FA1,11146075-11146926,851,cds,3,T
JJNK,643,chunk11,FA1,11183229-11183955,726,cds,3,T
JJNK,643,chunk11,FA1,11181150-11181670,520,cds,3,T
JJNK,643,chunk11,FA1,11160981-11161393,412,cds,3,T
JJNK,643,chunk11,FA1,11124800-11126490,1690,cds,3,T
JJNK,643,chunk11,FA1,11128543-11129380,837,cds,3,T
JJNK,643,chunk11,FA1,11178465-11179205,740,cds,3,T
JJNK,643,chunk11,FA1,11135799-11136280,481,cds,3,T
JJNK,643,chunk11,FA1,11179820-11180050,230,cds,3,T
JJNK,643,chunk11,FA1,11141116-11141678,562,cds,3,T
